37.41986	127.12538	0.350974
37.41986	127.125374	0.350974
37.41986	127.125367	0.350974
37.41986	127.125361	0.350974
37.41986	127.125355	0.350974
37.41986	127.125349	0.350974
37.41986	127.125343	0.350974
37.41986	127.125336	0.350974
37.41986	127.12533	0.350974
37.41986	127.125323	0.350974
37.41986	127.125316	0.350974
37.41986	127.125309	0.350974
37.41986	127.125302	0.350974
37.41986	127.125296	0.350974
37.41986	127.125288	0.350974
37.41986	127.125282	0.350974
37.41986	127.125275	0.350974
37.41986	127.125269	0.350974
37.41986	127.125263	0.350974
37.419859	127.125256	0.350974
37.419859	127.125249	0.350974
37.419858	127.125243	0.350974
37.419857	127.125236	0.350974
37.419856	127.125229	0.350974
37.419854	127.125222	0.350974
37.419852	127.125214	0.350974
37.419849	127.125207	0.350974
37.419846	127.125199	0.350974
37.419842	127.125191	0.350974
37.41984	127.125184	0.350974
37.419835	127.125181	0.350974
37.419829	127.125174	0.350974
37.419825	127.125171	0.350974
37.419818	127.125166	0.350974
37.419815	127.125161	0.350974
37.419807	127.125158	0.350974
37.419799	127.125153	0.350974
37.419795	127.12515	0.350974
37.41979	127.125147	0.350974
37.419785	127.125144	0.350974
37.41978	127.125142	0.350974
37.419775	127.125139	0.350974
37.41977	127.125136	0.350974
37.419764	127.125133	0.350974
37.419759	127.12513	0.350974
37.419753	127.125128	0.350974
37.419748	127.125125	0.350974
37.419742	127.125123	0.350974
37.419736	127.125121	0.350974
37.419729	127.125119	0.350974
37.419723	127.125117	0.350974
37.419717	127.125115	0.350974
37.41971	127.125113	0.350974
37.419703	127.125112	0.350974
37.419696	127.12511	0.350974
37.419689	127.125108	0.350974
37.419682	127.125107	0.350974
37.419675	127.125105	0.350974
37.419667	127.125104	0.350974
37.41966	127.125103	0.350974
37.419653	127.125102	0.350974
37.419645	127.125101	0.350974
37.419637	127.1251	0.350974
37.419628	127.1251	0.350974
37.41962	127.1251	0.350974
37.419611	127.1251	0.350974
37.419602	127.1251	0.350974
37.419592	127.125101	0.350974
37.419583	127.125102	0.350974
37.419574	127.125104	0.350974
37.419564	127.125105	0.350974
37.419555	127.125106	0.350974
37.419545	127.125108	0.350974
37.419536	127.125109	0.350974
37.419527	127.12511	0.350974
37.419518	127.125111	0.350974
37.419509	127.125113	0.350974
37.419499	127.125114	0.350974
37.41949	127.125115	0.350974
37.419481	127.125116	0.350974
37.419472	127.125118	0.350974
37.419463	127.12512	0.350974
37.419455	127.125121	0.350974
37.419446	127.125123	0.350974
37.419437	127.125125	0.350974
37.419429	127.125128	0.350974
37.419422	127.12513	0.350974
37.419413	127.125133	0.350974
37.419406	127.125137	0.350974
37.4194	127.125142	0.350974
37.419395	127.125149	0.350974
37.419391	127.125155	0.350974
37.419387	127.125162	0.350974
37.419385	127.125168	0.350974
37.419382	127.125175	0.350974
37.41938	127.125182	0.350974
37.419378	127.125189	0.350974
37.419378	127.125197	0.350974
37.419377	127.125204	0.350974
37.419376	127.125212	0.350974
37.419376	127.12522	0.350974
37.419377	127.125226	0.350974
37.419377	127.125234	0.350974
37.419377	127.125242	0.350974
37.419377	127.125249	0.350974
37.419377	127.125258	0.350974
37.419377	127.125264	0.350974
37.419377	127.125274	0.350974
37.419377	127.125283	0.350974
37.419377	127.125292	0.350974
37.419378	127.1253	0.350974
37.419378	127.125309	0.350974
37.419378	127.125317	0.350974
37.419377	127.125326	0.350974
37.419377	127.125336	0.350974
37.419377	127.125345	0.350974
37.419377	127.125352	0.350974
37.419377	127.12536	0.350974
37.419376	127.12537	0.350974
37.419376	127.12538	0.350974
37.419376	127.125389	0.350974
37.419376	127.125398	0.350974
37.419376	127.125407	0.350974
37.419376	127.125416	0.350974
37.419375	127.125425	0.350974
37.419375	127.125434	0.350974
37.419374	127.125442	0.350974
37.419374	127.125451	0.350974
37.419373	127.125459	0.350974
37.419372	127.125467	0.350974
37.419372	127.125474	0.350974
37.41937	127.125482	0.350974
37.419369	127.125489	0.350974
37.419369	127.125496	0.350974
37.419365	127.125502	0.350974
37.419363	127.12551	0.350974
37.419361	127.125516	0.350974
37.419361	127.125522	0.350974
37.419356	127.125528	0.350974
37.419351	127.125538	0.350974
37.419348	127.125543	0.350974
37.419345	127.125548	0.350974
37.419342	127.125553	0.350974
37.419339	127.125558	0.350974
37.419335	127.125563	0.350974
37.419329	127.125571	0.350974
37.419325	127.125576	0.350974
37.419318	127.125585	0.350974
37.419314	127.12559	0.350974
37.41931	127.125594	0.350974
37.419306	127.125599	0.350974
37.419301	127.125605	0.350974
37.419298	127.125613	0.350974
37.419289	127.125617	0.350974
37.419284	127.125621	0.350974
37.419279	127.125625	0.350974
37.419273	127.125627	0.350974
37.419268	127.12563	0.350974
37.419263	127.125631	0.350974
37.419258	127.125632	0.350974
37.419253	127.125632	0.350974
37.419248	127.125633	0.350974
37.419243	127.125633	0.350974
37.419237	127.125631	0.350974
37.419232	127.125629	0.350974
37.419226	127.125627	0.350974
37.419221	127.125625	0.350974
37.419216	127.125624	0.350974
37.419211	127.125622	0.350974
37.419206	127.125622	0.350974
37.419201	127.125621	0.350974
37.419196	127.12562	0.350974
37.419187	127.12562	0.350974
37.419178	127.125621	0.350974
37.419173	127.125622	0.350974
37.419164	127.125624	0.350974
37.419159	127.125625	0.350974
37.419153	127.125626	0.350974
37.419148	127.125627	0.350974
37.419141	127.125628	0.350974
37.419135	127.125629	0.350974
37.419127	127.12563	0.350974
37.41912	127.125632	0.350974
37.419112	127.125633	0.350974
37.419103	127.125634	0.350974
37.419094	127.125636	0.350974
37.419085	127.125637	0.350974
37.419076	127.125639	0.350974
37.419066	127.12564	0.350974
37.419057	127.125642	0.350974
37.419047	127.125643	0.350974
37.419036	127.125645	0.350974
37.419026	127.125646	0.350974
37.419015	127.125647	0.350974
37.419005	127.125648	0.350974
37.418992	127.125649	0.350974
37.418984	127.125649	0.350974
37.418974	127.12565	0.350974
37.418966	127.125651	0.350974
37.418956	127.125652	0.350974
37.418947	127.125654	0.350974
37.418937	127.125656	0.350974
37.418928	127.125659	0.350974
37.418919	127.125663	0.350974
37.418909	127.125669	0.350974
37.418901	127.125674	0.350974
37.418891	127.125683	0.350974
37.418883	127.125691	0.350974
37.418874	127.1257	0.350974
37.418865	127.12571	0.350974
37.418857	127.12572	0.350974
37.418857	127.12573	0.350974
37.418848	127.12573	0.350974
37.418848	127.125741	0.350974
37.418839	127.125741	0.350974
37.418839	127.125752	0.350974
37.41883	127.125752	0.350974
37.41883	127.125764	0.350974
37.418821	127.125764	0.350974
37.418812	127.125776	0.350974
37.418804	127.125789	0.350974
37.418796	127.125803	0.350974
37.418788	127.125818	0.350974
37.418782	127.125833	0.350974
37.418775	127.125848	0.350974
37.41877	127.125864	0.350974
37.418765	127.125881	0.350974
37.418761	127.125898	0.350974
37.418758	127.125915	0.350974
37.418758	127.125932	0.350974
37.418754	127.125949	0.350974
37.418753	127.125966	0.350974
37.418753	127.125983	0.350974
37.418753	127.126001	0.350974
37.418755	127.126018	0.350974
37.418757	127.126034	0.350974
37.418757	127.126051	0.350974
37.418764	127.126068	0.350974
37.418769	127.126084	0.350974
37.418776	127.126104	0.350974
37.418781	127.126117	0.350974
37.418789	127.126134	0.350974
37.418796	127.126152	0.350974
37.418796	127.126166	0.350974
37.418801	127.126166	0.350974
37.418807	127.126183	0.350974
37.418812	127.126201	0.350974
37.418817	127.126219	0.350974
37.41882	127.126238	0.350974
37.418823	127.126257	0.350974
37.418825	127.126277	0.350974
37.418826	127.126296	0.350974
37.418826	127.126316	0.350974
37.418826	127.126339	0.350974
37.418824	127.126356	0.350974
37.418823	127.126377	0.350974
37.418822	127.126396	0.350974
37.41882	127.12642	0.350974
37.418818	127.126442	0.350974
37.418818	127.126464	0.350974
37.418815	127.126486	0.350974
37.418814	127.126508	0.350974
37.418814	127.126531	0.350974
37.41881	127.126554	0.350974
37.418809	127.126577	0.350974
37.418807	127.1266	0.350974
37.418805	127.126628	0.350974
37.418804	127.126648	0.350974
37.418803	127.126672	0.350974
37.418802	127.126697	0.350974
37.418801	127.126722	0.350974
37.418801	127.126747	0.350974
37.4188	127.126773	0.350974
37.4188	127.126798	0.350974
37.418802	127.126825	0.350974
37.418803	127.126851	0.350974
37.418805	127.126877	0.350974
37.418807	127.126904	0.350974
37.418809	127.126931	0.350974
37.418811	127.126958	0.350974
37.418813	127.126985	0.350974
37.418815	127.127013	0.350974
37.418817	127.12704	0.350974
37.418817	127.127068	0.350974
37.418818	127.127096	0.350974
37.418817	127.127123	0.350974
37.418816	127.127151	0.350974
37.418815	127.12718	0.350974
37.418814	127.127209	0.350974
37.418813	127.127237	0.350974
37.418812	127.127266	0.350974
37.418811	127.127295	0.350974
37.41881	127.127325	0.350974
37.41881	127.127354	0.350974
37.418808	127.127384	0.350974
37.418808	127.127414	0.350974
37.418807	127.127444	0.350974
37.418807	127.127474	0.350974
37.418808	127.127504	0.350974
37.418808	127.127534	0.350974
37.418808	127.127565	0.350974
37.418809	127.127596	0.350974
37.418809	127.127627	0.350974
37.418809	127.127658	0.350974
37.418808	127.127689	0.350974
37.418807	127.12772	0.350974
37.418807	127.127751	0.350974
37.418806	127.127782	0.350974
37.418805	127.127811	0.350974
37.418805	127.127845	0.350974
37.418804	127.127867	0.350974
37.418803	127.127893	0.350974
37.418803	127.127918	0.350974
37.418802	127.127941	0.350974
37.418802	127.127963	0.350974
37.418801	127.127984	0.350974
37.418801	127.128004	0.350974
37.4188	127.128023	0.350974
37.4188	127.128041	0.350974
37.4188	127.128057	0.350974
37.418799	127.128072	0.350974
37.418799	127.128086	0.350974
37.418799	127.1281	0.350974
37.418798	127.128111	0.350974
37.418798	127.128122	0.350974
37.418798	127.128131	0.350974
37.418798	127.128139	0.350974
37.418797	127.128146	0.350974
37.418797	127.128152	0.350974
37.418797	127.12816	0.350974
